     -168.4382348864      513.5344579915         1       640       641       56.0899282404       65.2044207090       69.9483484621
     -166.1543925958      504.4403593206         1       642       643       59.3738164930       63.3694658177       68.7068378525
     -162.9777028463      500.0166395065         1       644       645       60.4395507592       64.0081088848       75.9968589808
     -166.9464411657      504.2959583360         1       646       647       58.1352785232       62.7650286315       71.8666456278
     -161.6854303633      502.4539532461         1       648       649       51.8443315303       73.4507280780       80.5767893491
     -162.3590308825      508.1247396877         1       650       651       54.7023883397       72.0368459932       74.9715610242
     -163.2604888783      508.5501110799         1       652       653       59.3133153627       63.4607671238       71.7691722092
     -164.7136997554      505.2052621990         1       654       655       57.2819333621       63.4639315813       72.5358381530
     -168.9023084463      515.4311341226         1       656       657       59.2697081021       62.3645585696       66.2477631030
     -169.6195610892      522.8286200354         1       658       659       59.5986362945       62.9410445484       64.1407829586
     -167.6052500952      506.4729477962         1       660       661       60.4998633857       60.9664666222       68.7382123295
     -164.7508417818      505.7036319350         1       662       663       60.9766476731       64.6684391484       66.0324966719
     -169.3285640229      511.2560215819         1       664       665       57.0017082042       64.2827054263       66.7978179708
     -165.3450792128      506.6842137163         1       666       667       59.5284144745       64.5254744184       69.7292567191
     -167.9852745593      510.3776217989         1       668       669       56.7169922380       65.8882525900       66.9478993487
     -165.7774648849      506.7305525270         1       670       671       58.5205798042       64.5899967531       70.5343177723
     -163.6666762789      506.7158805776         1       672       673       57.7771484296       65.8852803628       76.4992509209
     -163.9042222599      506.5506766810         1       674       675       56.9553964928       66.4103274296       74.5360128506
     -166.4962872892      513.8172149412         1       676       677       55.3236508720       64.2034579404       73.7806978023
     -165.6139265317      508.8332285944         1       678       679       54.5957630554       67.1634936840       73.0545258208
     -167.2128451736      504.6092255746         1       680       681       57.6153918619       62.7451760242       73.4818837393
     -163.9036480107      509.4395422209         1       682       683       57.6269183957       68.2722469394       70.7862524495
     -166.9659873597      517.8799963188         1       684       685       59.4380263043       63.6538759192       66.3012224476
     -166.3021212617      507.4881832986         1       686       687       57.8817651235       66.2225642723       67.3938675995
     -165.9317205631      507.4508967301         1       688       689       58.4716277244       65.9506791453       70.2791202781
     -166.3298601856      503.7343293212         1       690       691       57.2079340714       64.4591958746       72.0868103144
     -165.2535974438      505.6651181475         1       692       693       62.6747129828       63.9335369787       68.0632132652
     -168.1291138941      513.0406428268         1       694       695       55.7329172178       64.2197219497       70.2061279434
     -165.4142745422      507.7644450516         1       696       697       58.7418280185       64.5561684246       71.9583651522
     -166.3959619120      502.7439238593         1       698       699       56.0211637018       65.1249840865       74.0472909640
     -168.0575311140      512.2186550443         1        41       700       56.7287047647       60.2349714641       75.9650481904
     -168.1042829109      504.2511403039         1       701       702       56.3024012263       61.4808452518       73.9974346641
     -166.7682767365      512.5558027464         1       703       704       59.4146773163       63.8509528161       67.0975939855
     -165.4585955261      513.0762628895         1       705       706       57.6048570095       65.2655740007       69.2426186983
     -167.3419008101      511.1105034066         1       707       708       57.7361813037       63.6600925834       69.4589615838
     -168.7201488072      515.4607904370         1       709       710       59.4827467880       63.7877343716       65.2527757175
     -164.1278032698      507.3247630143         1       711       712       60.8544350162       64.3042551347       67.5859706609
     -163.7427192105      501.2363277360         1       713       714       58.3571427258       65.2836396894       71.1528928010
     -165.5425506666      501.7531858385         1       715       716       55.3199340690       68.5719687115       73.3052406196
     -165.0821800768      508.8775089414         1       717       718       59.0183643246       63.3008835445       71.8850545750
     -167.7758277101      499.1355063306         1       719       720       55.5465710154       64.8184415432       71.4165510796
     -164.0654457649      510.2263378451         1       721       722       56.8667344654       67.9247473023       69.4928619466
     -165.6450634545      510.7586157785         1       723       724       55.2815170012       67.7598046440       71.1138771948
     -166.6713358245      506.4258358742         1       725       726       56.0498263878       63.4465387098       74.6891088522
     -167.6344396409      504.3056880341         1       727       728       56.7325719285       65.2744344059       68.6229562765
     -164.8217375426      505.5677061310         1       729       730       57.6021745079       66.1568993641       68.6340181626
     -167.7568337604      512.1855142739         1       731       732       56.9762296939       64.8746027718       67.9089274225
     -166.7045711803      513.0814539195         1       733       734       57.8090290405       64.0281539771       70.1120319645
     -166.6275942759      508.7182642267         1       735       736       54.7237062594       63.5782227591       77.0739575914
     -169.9231479786      505.7978162101         1       381       385       59.3878981191       59.8330384768       67.5232961526
     -165.6506289418      501.9576549446         1       737       738       58.5937264387       62.8155789717       73.1448070614
     -164.7672254527      506.7043927482         1       739       740       56.3632211010       63.4351079705       77.6344078617
     -167.1800819341      508.2425556598         1       741       742       57.4898257877       63.5706499986       68.5507488960
     -165.3944907212      508.0992898736         1       743       744       56.7601969189       63.5060548300       72.5214540215
     -165.4729868734      500.0935967760         1       745       746       60.6137535613       64.5955085949       69.0209381153
     -165.5725505599      512.9254263244         1       747       748       57.0470615183       65.9060691696       70.4608220052
     -166.6143778051      512.8010109411         1       749       750       56.7036076803       65.1865862164       69.6572301725
     -166.2218070852      507.4263090856         1       751       752       57.4929108780       62.9902162130       71.7472278419
     -165.6028163790      508.4067988269         1       268       753       57.6666632808       64.3287738650       71.8017044052
     -164.4991106706      509.5841022737         1       754       755       58.2773476546       64.5024007727       71.0029582119
     -165.9218006819      509.0887481059         1       756       757       55.4803087595       67.1465881425       70.5812921293
     -166.7146532782      508.5816460501         1       758       759       60.8018511058       62.9230957245       66.6670463523
     -166.4451598656      507.8428078571         1       760       761       56.6953049029       65.0703536929       70.8689356407
     -168.9983053996      507.8734916202         1       762       312       55.8419557246       62.3057288099       71.6952852270
     -164.7650840743      509.4617348548         1       763       764       56.2092061253       66.4449385658       72.5946578715
     -165.9511914232      504.8542321949         1       765       766       56.5569896811       67.8493817218       72.0878286787
     -163.6047378213      503.1261221711         1       767       768       56.2431097656       63.4217749663       79.9627534404
     -163.9323477036      504.5188368189         1       769       770       55.8604746983       68.3976581045       73.3862749927
     -167.8852820532      514.4940847525         1       771       772       54.7316916755       65.5614100308       75.2064733976
     -166.2449647413      508.5754633422         1       773       774       58.1668698022       64.1626902323       69.8921156196
     -166.5690828198      506.0468817590         1       775       776       54.8412402219       67.5925247231       69.7741425334
     -166.7810647656      509.5264430435         1       427       777       56.8731928234       66.4719243975       67.3701651264
     -167.6439390431      510.0921789531         1       778       779       58.6315654797       63.5454374204       68.3568472619
     -164.8587661120      503.5536004376         1       780       781       56.1786545425       67.5728075254       70.0509074117
     -165.5298375802      503.4596068699         1       782       783       55.5699451508       66.0455388684       72.1945228880
     -163.4457565265      506.9673310690         1       784       785       56.5454904331       66.4235146831       73.7461316978
     -165.8940491648      502.7262235972         1       786       787       56.7005586608       63.5753459148       71.6720491547
     -168.3523550113      514.5271483780         1       788       789       57.1945371119       63.2522752385       69.8803760539
     -165.1765738989      504.3256220117         1       790       791       57.3123048205       66.5338108104       70.3767831876
     -165.0742373473      505.1046296409         1       792       792       57.3876294189       67.0867573427       74.4889512412
     -165.0896179923      505.5596653251         1       793       794       55.1777776264       69.0758765894       70.8853198931
     -163.4146557394      505.3239660802         1       795       796       55.3808588594       69.4622700260       75.3897874058
     -167.0501796310      507.5947402909         1       797       798       58.0070252080       64.2626108598       67.8336381910
     -167.9027841979      513.8395150236         1       799       800       58.9362202683       63.5902133289       68.1401447889
     -162.7547066701      502.4291614943         1       801       802       52.4352328614       72.6718670816       78.6987434667
     -162.6581792996      512.8391146515         1       803       804       54.7241926659       67.9943915236       75.2187579084
     -163.8051641243      501.7499866415         1       805       806       55.2709817372       66.0985997745       76.1123898721
     -165.9301236983      504.8549374523         1       807       808       56.1108217366       64.3142636511       77.6046463556
     -166.1465627804      503.7182634125         1       809       810       58.0313514215       63.2404863246       71.9076784984
     -166.4651539848      505.7285795519         1       811       812       54.9019406230       66.2657578653       73.2153637407
     -166.2127308033      509.2904800439         1       813       814       53.5558180471       70.1114606404       72.3986479896
     -166.0888249281      509.0398911686         1       815       816       57.1153980284       64.7439973239       70.6277791318
     -164.0624881822      509.8637012058         1       817       818       58.3104699496       63.5386526794       74.2332842099
     -163.1095839409      507.2636006262         1       382       819       58.0182672363       68.8108279937       70.2483707075
     -163.2813881205      502.0933269778         1       820       821       59.5857977655       65.7427987820       70.9270975496
     -160.5491006016      505.4313996299         1       822       823       60.9540366334       65.1117590315       71.2540536806
     -166.7115478290      517.9401757620         1       824       825       60.6117032050       62.8321223654       68.0023269071
     -165.0722044552      501.2614662358         1       826       827       59.3259125031       62.0382066498       73.8779475294
     -167.1398746479      506.5862658704         1       828       829       54.3568571419       67.5864095582       72.4181576792
     -167.4325632841      511.0248559694         1         8       830       55.7724783119       63.3603390167       71.8594683273
     -167.9116192726      503.0088091276         1       831       832       56.7495283056       63.2485519321       73.2744880325
     -164.2546359733      506.8397317969         1       833       834       60.5506126866       64.9125676346       67.1653619274
     -164.9263667564      506.5732139598         1       835       836       58.9911709772       62.5815719905       75.1428617887
     -165.4906141725      500.4828764724         1       837       838       55.6273200440       67.4209504064       70.2190786858
     -166.2273049465      513.9193378624         1       839       840       58.0057709328       64.4304146920       68.8544385769
     -168.0674537734      512.2659517579         1       841       842       55.6104079917       64.1064710662       70.9701610061
     -165.6585278302      502.7622376805         1       843       844       56.5600112762       65.6583907000       70.6273861498
     -170.6197534187      529.4393035567         1       460       420       58.1605832824       63.1763128493       66.1199025501
     -168.2133713835      510.1755035345         1       845       427       54.5384973475       65.5498304373       71.7657478317
     -168.3891041192      511.9307327480         1       426       542       55.8157797079       66.6589770808       67.1273854072
     -168.1622723718      513.4291309718         1       456       459       57.2114135871       65.3069266533       66.7721326596
     -167.4720593099      505.5709772453         1       846       847       54.2396392593       66.6544471432       72.0131454588
     -168.1430403481      505.0272646157         1       848       846       53.5372701012       67.1236771231       72.8317937215
     -168.8244457389      509.7808313602         1       847       849       56.6973825672       64.7615448990       67.1394380776
     -168.1361907681      508.2488370237         1       848       845       53.5231246034       66.9820546526       72.5309928737
     -167.9262520958      508.2393759335         1       848       396       53.5849086786       67.4231232190       71.7264641446
     -169.1896812868      518.6323503709         1       396       850       54.8706048962       66.0553820406       69.6965586387
     -169.2607992332      521.9573910956         1       850       402       53.8908770282       66.3784011980       71.4375301877
     -167.7049433062      505.3470951224         1       851       852       56.9585827038       65.8863479635       68.3638672799
     -165.6955260397      506.0138796438         1       853       854       58.8362698829       61.6840064632       76.2897812802
     -163.3389293697      507.0617185429         1       855       856       56.2045793276       71.0254881160       72.2861374689
     -165.6687775623      504.7610290264         1       857       858       56.1024893794       67.8720576345       70.4122698317
     -166.9900873720      508.8301168564         1       859       860       58.1439533754       62.6510904998       71.1091952896
     -164.5952974283      498.4550018738         1       861       862       56.1386207063       67.2409727054       71.2046018697
     -165.8701883823      507.7383910416         1       863       864       58.2818922042       64.4788100819       72.1430619785
     -165.7240634723      508.6413742948         1       865       866       54.7220163464       66.2545109584       74.2985151261
     -165.3504583476      509.8055562871         1       867       868       55.1663302070       68.1439380215       74.0084654712
     -169.4776562117      516.4294022817         1       869       870       59.1876174444       63.0210051397       64.9389385893
     -167.0265642771      514.8803978731         1       871       872       56.0658673859       66.7545695117       68.1560339721
     -164.2707682057      504.4938486939         1       873       874       55.7404039903       64.1070583261       77.4588733388
     -165.3312976355      508.4935788378         1       875        16       57.3511269349       64.2496239880       72.1859248274
     -165.7027043837      503.0221447991         1       876       877       61.0252929064       62.8744401319       67.3512089680
     -164.0744086217      508.0261402414         1       470       878       60.4755418597       66.1784155884       68.7925010797
     -163.8159379787      507.6186715129         1       879       880       58.7602918062       66.3539439431       73.5873612375
     -163.2711510837      509.2748979811         1       881       882       56.6161973444       65.7192252187       77.3035804758
     -165.7345396155      514.1106056811         1       883       884       58.8037015445       60.9026754121       79.1301231893
     -162.0445520469      511.3205272283         1       885       886       55.0848042338       67.5360156627       84.3050124468
     -167.3289170502      505.1995694561         1       887       888       53.4773137933       70.6215995864       70.6696374848
     -165.1043163414      511.0492650851         1       889       890       54.1295444778       67.0028660764       78.9573836346
     -165.5779025898      513.2262248525         1       891       892       59.2220815333       60.4941030389       83.2079040612
     -163.2465042129      506.1048360148         1       893       894       56.1516292721       64.9236547510       84.0178481484
     -165.1745815809      510.8160013348         1       895       896       58.0264884396       64.3332964553       73.6150870580
     -164.8599953475      501.5183395355         1       897       898       57.9054865173       64.2601657798       73.2762481277
     -165.8201734361      506.7161302435         1       899       900       55.2039709197       67.6445759784       73.1381481860
     -164.2332095913      501.2574393758         1       901       902       55.7222520984       66.5615274917       73.0381354169
     -164.3490208780      507.0249243927         1       903       904       55.9039948040       66.9451906603       73.7626634008
     -167.4597368614      515.1536688569         1       905       906       57.3902389457       64.7340385119       67.2141047529
     -166.2054417485      519.4553596324         1       907       908       54.0714392261       67.0688938561       75.7120745594
     -163.7420045887      509.6138328362         1       909       175       56.5138150283       66.3010963457       77.6338891182
     -166.2096487261      508.7668970447         1       910       911       53.4395052340       70.0727852763       72.6039404970
     -165.7275645981      511.7819533385         1       912       913       57.8132015236       65.6158966070       70.8883016479
     -166.5996860476      505.6653389894         1       914       915       54.7402439184       65.9813815851       71.1912833276
     -165.8195757767      504.2508177230         1       916       917       56.4061842534       65.6684267418       70.6603805979
     -164.5978610795      510.9008555128         1       918       919       57.2964265289       65.2566021347       74.6186565761
     -166.8347248579      509.7962075640         1       870       920       60.5971425040       63.1547466732       66.1168161361
     -166.1275658647      506.2492650684         1       921       922       55.0933548185       67.8767347096       71.2152996613
     -166.7302091059      517.7670791181         1       923       924       54.0449933934       65.9903472448       76.2463380556
     -165.8057179550      508.4176455672         1       925       926       52.6302459624       70.5334553427       73.3930352074
     -166.7692321689      512.0472261428         1       927       928       59.5953766779       63.8219944959       69.4800278740
     -165.7361088052      506.5005933125         1       929       930       54.2694358102       66.9369037153       75.6120258451
     -166.4812418840      507.5309650483         1       413       931       56.6020069680       65.9764820915       68.7244240193
     -165.5215338196      506.2545681341         1       930       932       60.4480558127       61.6277106049       72.5982674306
     -168.0642166182      506.5592813609         1       933        16       55.6800616613       63.3012121925       71.9746648403
     -164.8307463127      507.5784781374         1       934       935       56.7064419928       64.2344308038       76.3174314734
     -164.4027106391      506.0289577745         1       936       937       59.7369783178       61.1429132550       77.4933014761
     -167.8543279122      509.5813068286         1       938       939       57.2876967788       62.2990646820       72.1961359699
     -166.8949398585      506.1145340150         1       940       941       53.5109720378       68.1572694602       72.1407268160
     -168.4502102202      507.0237672592         1       942       943       57.4579404856       62.6954357740       69.6915302471
     -168.7110738699      513.0854504773         1       944       945       57.9314974925       62.1074912676       70.5128381173
     -164.0061896689      506.4449195547         1       946       947       59.5909180576       62.1576513988       74.0675493300
     -168.2204536625      515.8971757876         1       948       949       59.2914689648       62.9082921802       65.8679887828
     -167.2883877068      512.5714753434         1       659       950       58.3246751023       65.3498908010       68.0443230532
     -162.9481749909      504.7338303872         1       951       952       61.5194976252       65.9187020133       70.9150527021
     -163.1150676028      502.8443472714         1       953       954       55.3278022252       68.8688140399       72.1396808249
     -164.5188398482      507.2410922658         1       955       956       54.3377107690       70.4113847990       73.9828037931
     -168.6929262924      516.2371635096         1       957       958       59.2462851432       63.0800980502       65.6240328174
     -166.2207768570      508.6384363916         1       959       960       56.4757019936       65.0192630066       70.5285571533
     -162.9681172839      504.3731644500         1       961       962       59.5041575412       66.0196747284       67.4488381055
     -164.1602917466      510.8628251700         1       963       964       58.4250124638       64.1295760903       72.6564756488
