      -39.5059437958      152.7470531811     2        6.7491220739       13.3169940946       16.4035810283
      -39.4695169549      148.9967905018     1        8.6745682332       11.1838664328       12.4487556088
      -39.4690708154      150.1090736210     1        8.5317104041       11.2689677101       13.1898563544
      -39.4688824154      152.0566957845     1        7.2833909677       12.7105825451       16.0274249046
      -39.4551772060      148.5183666639     1        9.0509494120       10.5625494872       12.0436892893
      -39.4482379922      149.4370694112     1        8.8538730845       10.7823351792       12.2638948755
      -39.4460106231      152.6886436139     2        6.3910951138       14.4495330969       16.3807328727
      -39.4448140944      150.3115917597     1        7.8437891465       12.2507295384       13.3002859333
      -39.4367649057      149.8367345737     1        9.2338317932       10.4229030380       12.6050201747
      -39.4354799274      149.8618916292     2        9.1754065429       10.6451492824       11.9922566502
      -39.4307159617      152.0026311068     2        6.8601984160       13.5232413965       16.1727914873
      -39.4062434074      149.1357936891     1        8.9909539182       11.4518750841       11.7911177011
      -39.3967396078      151.6622239885     2        9.4919397067        9.5530098579       13.1347553911
      -39.3832312339      151.2692108278     1        8.9496094819        9.8694793331       13.8418135703
      -39.3612658512      148.3800280789     1        8.0721959187       11.7889267992       13.0488202380
      -39.3601498249      150.1285679760     2        7.5649964018       12.4044968964       13.9989418715
      -39.3481963180      150.6237593828     2        7.6693010489       11.8549840396       13.2687628392
      -39.3422305503      149.6404889691     1        8.9326221419       10.5449412980       13.1923032794
      -39.3374580042      147.4112838630     2        9.6489905235       10.0476361444       11.9050420567
      -39.2970151883      151.6735008319     2        7.8560978475       11.7742707434       13.2743926562
      -39.2951578125      148.7719809535     1        9.0332853077       10.1391693942       13.2508671589
      -39.2868973659      151.9252594296     1        8.1144580797       11.3326647382       13.6149865493
      -39.2819182169      150.3330214929     2        9.0070975476        9.8350992141       14.2972579273
      -39.2807433242      150.9818987150     1        9.7515291850       10.1600762729       12.3317089296
      -39.2695826240      150.8308941030     4        9.7229757541       10.0741217896       12.6779617754
      -39.2688229728      149.1629684676     1        9.3992659769       10.2313251076       12.4934245858
      -39.2629428122      148.9214767758     1        9.2161417117       10.6803523260       12.1536455222
      -39.2578196608      150.1581331670     2        7.7364719173       11.7967840531       14.5934976265
      -39.2572068119      150.0531253609     1        8.7473301219       11.0327005068       12.8706937999
      -39.2521808146      151.5660674792     1        7.1299936572       12.8494047525       15.2029253933
      -39.2458211908      151.3705966750     1        9.7647758080       10.4965487270       11.4054577201
      -39.2387192846      149.3233934373     1        7.8157055314       11.7980198290       14.0743475269
      -39.2354443985      149.4034061877     1        8.7001260610       10.5123753920       14.4788236937
      -39.2353096986      149.6686293424     1        8.3586559390       11.5186791303       12.9168647806
      -39.2341292761      148.5770236766     1        7.9526392402       11.4235635838       14.3973917600
      -39.2296383538      148.9711275601     1        9.0543496203       10.1361233780       14.2774314260
      -39.2177469097      149.8999521351     1        9.5424678852       10.2406419611       12.7388922047
      -39.2054771655      151.6705965159     1        8.7868435174       10.7995231341       12.5519393439
      -39.1971850681      149.0813391388     1        7.0567697014       12.6155983232       14.8997730696
      -39.1905180611      148.7513182063     1        7.1881970552       12.4313261606       14.8352833907
      -39.1890481035      151.6268222667     1        8.8583709045       10.5827834672       12.8913195758
      -39.1886635250      153.1223587102     1        7.8147419131       11.7316999476       13.4640462976
      -39.1854013208      148.1326090690     1        9.4311478812       10.2496110614       12.6290065478
      -39.1837489143      150.7881832823     2        8.0436474398       12.2800040877       12.8756684116
      -39.1816380573      150.5086440153     1        9.0183901962       11.1814266591       12.0115736792
      -39.1767609115      148.9818591343     2        8.5156386927       10.5673682512       14.5789004042
      -39.1759918318      150.6035051612     1        9.2442805048       10.7278137484       11.9595957044
      -39.1711026918      150.6500636489     2        7.7624483477       12.3753763072       13.2476350529
      -39.1652226330      150.3536785025     1        9.0668447407       11.1122057541       12.2396749924
      -39.1576413835      153.1062688227     2        7.7617587577       12.3350380890       13.2090208716
      -39.1524973021      149.9937966280     1        8.6816268845       10.5385941394       13.9512234359
      -39.1438075204      148.9883614031     1        7.5919253547       12.0835365043       14.8141915213
      -39.1430528825      149.2930755103     1        7.8561252427       11.5063807312       15.0183613568
      -39.1420382403      148.5906507589     1        9.4412764986       10.4843378003       12.6045329575
      -39.1167099927      149.3234647742     1        7.6152858126       12.3535453189       14.5031509128
      -39.1165047743      147.7231026108     2        7.8526606727       12.0844316395       13.2742817828
      -39.1125789007      150.9110966913     1        8.9688674577       10.5870292900       12.9822275563
      -39.1073591459      150.1385088836     1        9.2827765691       11.3504084973       11.8828325555
      -39.1048988986      149.0089428609     1        9.1916450827       10.9246406305       12.5977195532
      -39.1020054881      148.8325311336     2        8.6962370737       11.1130609781       12.7599744857
      -39.1012984097      146.9599749193     2        8.3983269126       11.4693649400       12.5518703262
      -39.0996384037      148.4047513308     4        9.6029890972       11.1806856518       11.3497521964
      -39.0951000301      151.0658090566     1        7.8982206821       12.1303711196       12.6370170662
      -39.0893245886      149.8874902785     1        7.2981705368       12.3615828351       15.3009659192
      -39.0814925140      148.8017070118     1        7.8769809487       12.1095887252       13.4735034508
      -39.0725479890      150.3789454317     1        9.5996680481        9.9178390936       13.4849151203
      -39.0627732548      151.0732089389     1        7.9940227669       11.8310842659       13.6862939539
      -39.0556439212      148.3187529052     1        8.3162530771       11.4732754008       13.4531324293
      -39.0453614182      150.3340266057     1        8.7489860528       10.6884171862       14.0443852934
      -39.0419666708      147.6070325378     1        8.5988081048       10.5773239579       14.5058149805
      -39.0352528284      149.2146114119     1        9.0486836715       10.5100813335       13.4257070999
      -39.0291511434      147.5420358501     1        9.1165725727       10.2922283799       13.0309227142
      -39.0262611290      150.0449964065     2        9.6515293347        9.9789219915       13.5631472297
      -39.0143208945      150.0955851238     1        9.0394611153       10.6042197759       13.8542903048
      -39.0105782979      150.2940566218     2        8.4090094983       11.2028974671       14.2062487886
      -38.9965492038      152.0488564730     1        8.9832886850       10.9253319755       12.7296863462
      -38.9758099856      150.3874937045     6       10.3748082854       10.3748082855       12.2335867482
      -38.9726408051      150.6654483710     1        8.1070740622       11.4047742492       14.4942492252
      -38.9715316930      150.2826202733     1        8.1430849898       11.6084168575       14.2074691539
      -38.9690585324      151.3190221810     1        8.4791116826       11.1270673825       14.1307675669
      -38.9635471242      151.3520263862     2        7.9376477368       12.5123856039       13.3470415052
      -38.9590397740      150.6326095169     1        7.5933545118       12.1804738406       14.6909998247
      -38.9527094563      150.6653590366     2        7.8631593765       12.7898903417       13.5250694100
      -38.9465876132      147.4990962064     1        8.6158647410       11.0064374567       13.2344513747
      -38.9396171835      149.6832100485     2        9.3406111411       11.4025746715       11.9622477411
      -38.9364871246      152.1052059065     1        8.9609235076       11.1140819337       12.7327885675
      -38.9352824016      149.8071618769     1        7.7750418144       12.1928359949       14.4344804933
      -38.9334233063      149.4417922349     1        9.2256330031       11.3584983952       12.0952730007
      -38.9287802419      150.4172122778     4        9.4062705818       10.9308852117       13.1460687937
      -38.9253662806      150.4327689760     1        7.9193533590       11.9614323226       14.4125197695
      -38.9232374333      151.1227869574     2        8.1064486449       11.6420125155       14.7556278363
      -38.9222655461      149.3776003058     1        8.8033095092       11.7132465323       12.2465510515
      -38.9115091051      152.1797319029     2        8.2226068601       11.8413345561       13.3040028075
      -38.9106681860      151.2248354458     1        8.3935869590       11.1599656565       14.7051621256
      -38.9096732918      150.7063118989     2        9.0489836685       11.7924546310       12.8393803401
      -38.9066254972      150.8348810752     2       10.5927453389       10.7114525082       12.2274599076
      -38.9027475148      148.8953080351     1        9.6962181347       10.4963010331       12.6036758715
      -38.9001767502      150.8111791652     1        9.2153714743       11.2842767895       13.3831771389
      -38.8939774125      149.4338447080     1        8.8351262121       10.9766514078       13.4033354364
      -38.8936606172      151.2775428282     1        8.3737773406       11.3722951534       14.4249883976
      -38.8849371224      140.3547015707     2        8.2449374623       12.2388147995       12.6705988751
      -38.8723636645      150.8569066542     1        8.3008453243       12.1381686766       14.2721350076
      -38.8677389761      149.2456531577     1        8.0422199454       12.1879780805       13.4958951743
      -38.8659098724      149.7110822069     1        8.8756073373       11.8862922842       12.5577452386
      -38.8635735733      146.0385333795     1        8.3671763161       11.6244188871       13.1074985627
      -38.8632011039      150.4968327701     1        7.9149547750       12.3701439009       14.1118454971
      -38.8624556064      151.6263000424     1        7.4454523612       12.5264409393       14.9034660420
      -38.8594974409      147.0799908053     1        7.5484304523       11.9614084614       13.7927839586
      -38.8593007258      150.8064572595     1        8.9389104770       11.6620455022       13.8117711554
      -38.8568643076      149.3706532429     1        8.4860036356       11.4930104767       13.4309970758
      -38.8553750882      152.2250659064     4        8.2048090378       11.7061476965       13.6829511500
      -38.8515581782      149.2110732589     1        8.1045234749       12.1128014416       13.7186073922
      -38.8496842611      149.9288624729     1        8.5291675440       11.7704955755       13.1135036728
      -38.8474541020      152.1741454593     1        8.7853458865       11.5207542908       13.0745929367
      -38.8454949221      148.6947545833     1        9.1271616810       11.1029773553       13.0699621933
      -38.8421075695      150.8638256836     1        9.2529732188       11.2730546707       13.9807084133
      -38.8417488159      150.8403155443     1        8.7272990142       12.4107180814       13.3712662818
      -38.8392407575      150.3736022301     1        9.0187460568       11.4291178912       13.7660389876
      -38.8387559808      150.6617145078     1        7.7204846307       12.5366956345       14.5319903129
      -38.8360040042      149.3047571620     1        8.6827236497       11.2956344982       13.5966406393
      -38.8340005054      152.2708776309     2        7.5015318913       13.1807373402       13.4739070471
      -38.8338505602      150.6876265091     1        8.5819681273       11.9301701186       13.7797010849
      -38.8327913644      150.3847628604     2        8.9040377756       11.7932258713       13.5209003493
      -38.8300365317      143.9561806037     1        9.4014057664       10.8265135454       12.4323315098
      -38.8281349752      150.7670323728     2        7.3611426452       13.6336546004       14.3333492680
      -38.8265601469      150.3776078861     4        7.7784731997       13.1270587556       13.7301970755
      -38.8265234831      149.7061400860     1        7.9237418406       12.6571900151       13.3603269667
      -38.8260499440      150.8056287365     1        8.3469095041       12.9258093154       13.4016432733
      -38.8255522145      150.2772146112     2        9.7705680880       10.8781057665       13.1685690378
      -38.8247430177      152.1328538568     2        8.1884806995       12.1173985875       13.6164930606
      -38.8227709281      150.7952809622     1        7.9722824476       11.9613260436       14.9446424401
      -38.8182923632      148.1108680132     4        9.0947506822       11.6719649424       12.4315403485
      -38.8168972999      151.0396458138     1        7.9249536231       12.7287970043       14.7004061782
      -38.8058174585      150.8408346704     1        8.9171370069       11.4181477664       14.6627023506
      -38.8054992708      150.8375779163     1        8.6654573334       11.9040298556       14.4040170620
      -38.7979592805      150.6675125072     1        8.1452566917       12.7272240636       13.9807206264
      -38.7965738329      151.3914532148     1        8.6664995933       10.5933046143       13.2731216108
      -38.7920049844      150.8875124832     2        7.5668842742       13.5847309513       14.3515604025
      -38.7878542648      146.9088117439     1        9.8171322957       10.4226520791       11.9543603270
      -38.7838913068      150.7107631809     1        8.5112572281       11.7962203062       14.5814208831
      -38.7819419154      149.1541783407     1        8.9808433858       11.8251781568       12.1160316628
      -38.7803662791      150.8047012737     1        7.9975073439       12.8253618198       14.6590334243
      -38.7792762463      151.3010009467     1        7.8070611004       12.2266606043       15.1826265319
      -38.7741231318      150.8038626096     1        8.9661045528       11.4181028133       14.7499509671
      -38.7697019888      150.3092321843     1        9.0896431134       11.8978514159       13.4790148493
      -38.7643088362      148.5823235074     1        8.1853535804       12.3238205307       12.9218939561
      -38.7632138297      150.8610491408     1        8.1241739225       12.6731648411       14.7911937384
      -38.7620418972      150.3140754230     2        8.0085236688       13.2448063337       13.6266924411
      -38.7600757374      150.3224685374     1        9.2940356754       10.7500206545       14.7593526512
      -38.7526604674      145.8711614653     1        8.1382506319       11.9151110978       13.4331911216
      -38.7515874132      149.6911585143     1        8.9287709511       11.1252072006       13.2840777881
      -38.7448648811      150.3581700140     2        8.1977339895       11.8322125615       15.2320041501
      -38.7413691984      143.9924303647     1        8.1941460677       11.9691435654       13.4808816051
      -38.7382460645      149.9414907900     2        7.3015235888       13.4308358942       13.8480404460
      -38.7376936778      150.8329266981     2        8.7826727338       11.3667516061       15.5162769107
      -38.7376776234      150.6854452015     1        7.2579929468       13.7140984425       14.8568452456
      -38.7311245231      150.7214962335     1        7.9754618138       13.6185238055       13.9467712241
      -38.7264287160      145.6051998431     1        9.5876414686       10.4618726123       12.3778270044
      -38.7176824263      151.0768269138     4        6.8447456402       14.5525265210       15.6176276106
      -38.7174369476      150.8282133821     1        7.4299695168       13.6625976390       15.0544718216
      -38.7114314012      150.9361902409     1        7.2534045506       13.9387270444       15.1543441136
      -38.7110523622      149.7073470888     1        8.5636492086       11.8024527114       13.4909035018
      -38.7108131784      150.1898438994     1        8.4519264231       13.0973146126       13.4783023076
      -38.7103242373      147.9565638633     1        7.2904925633       12.9072118194       14.9548302243
      -38.7069747781      150.7166245578     2        8.6487689721       11.2466293120       15.5379538973
      -38.7028524208      150.3720937267     2        8.3062908721       13.0539578127       14.1662143956
      -38.7027391510      150.3588594487     1        8.8589232792       11.6173709582       14.9880617937
      -38.7013888328      146.1459090289     1        9.7244202922       10.7048139349       12.1126118456
      -38.7013169179      145.9760414128     1        8.4994681298       11.6172012757       13.4283558889
      -38.6983627434      150.2263460469     1        8.6334391269       11.7320211444       15.0247208321
      -38.6972877750      150.6688260036     1        8.1534923327       12.3465531047       15.0978525022
      -38.6952051053      150.9589643244     1        6.6230779701       14.9916087030       15.4757721845
      -38.6861426950      150.6860182199     1        7.2785855710       13.8493298087       15.3376487867
      -38.6860601746      150.7962108855     1        7.3867998347       13.9383624446       15.3595019586
      -38.6824839931      150.6315815430     1        7.8522937980       12.6723487100       15.2212263701
      -38.6819778124      149.7366411402     2        8.4186451270       12.1469420489       13.4134773204
      -38.6816770827      149.4786470068     2        7.9235738551       11.6129828744       15.8047054011
      -38.6774846072      150.9942774172     1        6.9510921165       14.6471216516       15.5200262865
      -38.6772359205      150.6055464663     2        6.7241067766       14.6567877935       15.1964951414
      -38.6694211602      150.6742695290     1        6.8524647025       14.5480273665       15.4965632615
      -38.6607367121      150.1990337305     1        8.6576716940       11.4702235977       15.3332605940
      -38.6582488161      148.9725901223     1        6.8803255332       13.2738732254       15.4628423867
      -38.6541629778      147.7450037125     1        8.4757962935       11.3884494964       13.9910116325
      -38.6529357164      150.7366341263     1        8.0846639140       12.3976240272       15.6348229290
      -38.6436142532      150.6842962927     1        7.7465901395       13.6561392256       14.8738818210
      -38.6428985245      147.7878500882     1        8.6668647355       11.1974438725       13.9640630368
      -38.6419653947      150.2190812899     1        7.3526452992       13.7965252686       15.3209197739
      -38.6392484772      150.9428089906     2        6.0380792491       16.0559669139       16.2022875668
      -38.6356303047      150.6622382044     1        8.3164683466       11.8280158318       15.9580254336
      -38.6336223384      150.8208519447     1        7.3243528694       13.9346143543       15.9608803689
      -38.6320907803      143.5207485712     1        9.2926670072       10.4515685695       12.5667860359
      -38.6240194862      150.6487898501     1        7.4023488694       13.9766480040       15.1464879983
      -38.6220539467      150.7389443089     1        8.3172205071       11.3419568119       13.2291156883
      -38.6205656408      147.4194702925     1        7.5116736362       12.8476090482       14.5020615493
      -38.6179184292      150.3054583532     1        8.1627326156       12.0923901031       16.2217445738
      -38.6037016192      146.4053650456     1        8.9902174787       11.3260388111       12.9546909728
      -38.6021375649      147.2934471455     1        9.2413815907       10.7798767373       12.9306051472
      -38.6015045683      149.1081812180     1        8.4947435215       11.2705925528       14.7793649329
      -38.6012539071      147.9568689331     1        7.6118033271       12.9197231557       14.2005660965
      -38.6003909197      150.7279461487     1        7.3259888648       13.4352304833       16.3838976687
      -38.5856145713      146.6572115100     1        8.6309375964       11.5055713718       13.3283738340
      -38.5798730570      147.9867908001     1        9.2488047790       10.6597980167       13.7633527497
      -38.5790330034      147.4060021315     1        9.0407530452       11.0709949766       13.0833072407
      -38.5710531853      150.6355452784     1        6.6421996461       15.1056273016       16.0829894603
      -38.5683092679      150.3415989934     3       10.2040508291       10.2040508293       16.3080217929
      -38.5626369400      150.6902918000     1        7.2795149313       13.4865381731       16.8763804186
      -38.5613655826      150.1863062658     1        8.2057807627       12.5224122501       16.0305539431
      -38.5579976686      147.2725363096     1        8.5619980898       11.6540456247       13.2478075373
      -38.5574763667      147.4528776108     1        8.3863737699       11.9639297568       13.3463418799
      -38.5567585460      142.7272402812     1        8.7209953849       11.2394966784       12.8116484048
      -38.5556784219      150.2025329912     1        7.6224351971       13.1993363332       16.2920094468
      -38.5540957944      147.9778431781     1        9.6062992858       10.9201205765       12.9908244390
      -38.5514344595      150.1428547812     1        6.5237550455       14.6409298221       16.5934549710
      -38.5476335824      150.7347707200     2        7.0504108281       14.6311797980       16.1500643420
      -38.5407886603      150.0927147876     1        6.9515027153       13.9637836442       16.2447758524
      -38.5395011301      150.6051269987     1        6.1739239295       15.5593344487       16.7909017300
      -38.5360448445      149.7411169571     2        7.9957782061       12.9474219083       14.6289739859
      -38.5262876742      150.6576003308     1        7.0312813943       14.1479972948       16.7235399294
      -38.5153031359      145.6892189172     1        8.9357461514       10.9842695050       13.5780667862
      -38.5114387206      148.6756997229     1        8.2513143584       11.4798227971       14.2602442855
      -38.5111129228      146.7672110203     1        8.6018939429       11.1242447428       13.9540104410
      -38.5093067377      146.6437512291     1        8.0586361514       11.6177421540       14.7843786963
      -38.5071000892      148.2620700997     1        6.5559538045       14.1333087290       16.1050267492
      -38.5040293510      150.6759435827     1        6.2329531274       15.4704599507       17.2882954701
      -38.5018371243      147.9231564032     2       10.0520680807       10.2325805882       13.4557939178
      -38.5005461312      149.1949610112     1        8.2980942171       11.4656907691       15.4694775183
      -38.4997205042      147.9584525062     2        9.2498246918       11.9128799382       12.5924333037
      -38.4994473286      147.9635001681     4        7.4034036284       13.0886563188       14.5825376812
      -38.4954862943      147.4965209846     1        8.6767280472       12.4583136718       12.5522462118
      -38.4935671194      147.3544829040     1        8.0273280821       12.4321423647       13.5408364939
      -38.4929565952      146.8637808965     1        8.3926520578       11.5526667501       14.1496172191
      -38.4926759268      149.4442509755     2        9.9888404128       10.5186171058       11.6692158986
      -38.4925526146      150.0989809238     1        6.9274725171       14.2878115460       16.6077977221
      -38.4860587509      149.9072053213     1        7.9005861957       11.7060980276       13.9389930791
      -38.4836093603      142.3216939558     2        8.9455402621       10.5418372601       12.9898753720
      -38.4819596117      147.8390324359     1        8.5694552710       10.9759715379       13.2643305858
      -38.4807462155      146.1994034910     1        8.5125789036       11.4323154575       14.0392836688
      -38.4805342270      148.6429353100     2        9.0967491270       10.5275842010       15.0429805626
      -38.4793071630      149.7201503447     1        8.4174786094       12.1222683544       14.0073097973
      -38.4786339570      147.9620578860     1        8.5634272363       11.9856383584       13.9736944783
      -38.4720362573      149.4217252136     1        7.7995104119       12.8903205607       14.2080533297
      -38.4681789408      147.5544304520     1        8.0148259456       12.6717675284       13.5008466256
      -38.4668412899      149.3305022600     2        7.9192173240       12.8227943072       13.2010085472
      -38.4642133013      146.1666807168     1        8.3307956061       11.6228822337       13.8222341905
      -38.4589709674      150.6488098275     2        5.8680252649       15.9679473213       18.1165852394
      -38.4538866303      147.9440550123     2        9.0669451020       11.7851726563       13.5017324479
      -38.4313372201      150.6037166604     1        5.8767835457       16.2420635575       17.8924232736
      -38.4283288472      147.9705945803     1        8.9622644366       11.4876087807       14.3019726036
      -38.4246544296      148.7765952758     1        6.8451009301       13.4671631527       15.2200684400
      -38.4224068326      148.0399564690     1        6.8080236189       13.5383648050       15.3761495223
      -38.4223270596      149.0959769123     1        9.3736021114       10.8935205548       12.1955341797
      -38.4217323948      147.9310270818     1        9.0150470052       11.4558313032       13.8999502922
      -38.4178327739      145.2175568283     2        7.8678123781       12.4251871322       13.2333916456
      -38.4140005898      145.1073954263     2        8.1825343985       12.3472141908       12.8333493836
      -38.4121230857      146.9604503035     1        8.4109795699       11.8145655946       14.0604314727
      -38.4094490353      145.8806705158     1        7.8448168129       12.6342848706       14.2711130256
      -38.4077166357      149.7240393688     1        7.2431177330       13.7262595574       14.8995941917
      -38.4060517500      151.4635355042     4        6.9417983473       14.0997938493       15.8631254020
      -38.4012621201      147.3513711895     1        8.6043803909       11.9101225610       13.4856534992
      -38.3981868669      148.6159429871     1        7.7760617837       12.3055530803       15.7171926772
      -38.3977523618      149.4656922301     1        7.9339834745       12.0659194399       15.5651608233
      -38.3972549895      147.6311087480     1        7.4419370675       13.3050318807       13.6606157690
      -38.3957584741      147.9197381142     2        7.0185570845       13.8273648925       14.9356470975
      -38.3935121241      149.0624975524     1        9.1235454567       10.0820264525       14.1283939632
      -38.3931209732      149.4254043696     1        9.6493933051       10.4569189077       12.6035661112
      -38.3905737342      146.8462525353     1        8.5456480415       11.5029245747       14.2784067056
      -38.3884539122      145.7211737600     1        8.2859999637       11.3620538514       14.3357829578
      -38.3827993648      149.0782933943     2        8.7970647754       11.4609790600       12.4298237574
      -38.3826321509      146.9016739849     1        9.1423146268       11.1689053891       12.7223895901
      -38.3822773593      150.0235290595     1        8.2515169406       11.4242288025       13.7593804179
      -38.3791698453      150.0082983882     2        6.5427640143       14.7087455966       15.8805459957
      -38.3692848340      147.9370575911     1        7.8280496843       13.3085392519       14.2616500392
      -38.3641659350      146.3680852455     2        8.1830238197       12.2822963793       13.6912832668
      -38.3608980482      147.6780068708     1        9.2185313955       10.1574062995       15.2979424733
      -38.3592098356      147.4650522584     1        9.0656141610       10.3495239725       15.1650247404
      -38.3581427269      149.5565947131     1        7.1919146720       14.0051219092       15.1379604319
      -38.3480024993      149.2736069061     1        8.1573594503       12.3534829050       13.2439744462
      -38.3459075385      149.6388984227     2        7.0641550327       14.5106944471       14.5878570567
      -38.3367930399      148.7378568391     1        9.1854600614       10.9095805019       13.0099303874
      -38.3367043705      148.6537020776     2        8.0827659010       12.6809365116       13.1601758864
      -38.3341713928      147.8104445079     2        9.1924600445       10.5492314262       14.9636108749
      -38.3324425905      147.1137806944     1        8.4890078539       12.1894882506       13.3095241705
      -38.3273605658      147.5267938605     1        7.3457075802       13.1950306065       14.8206081884
      -38.3267976141      148.3710494073     1        9.8799903920       10.4561159046       12.6635382640
      -38.3176863126      147.9256608179     2        9.4413311344       10.7278551967       13.5029199665
      -38.3170220340      146.7999353820     1        7.7285794681       12.8758149916       14.4582536649
      -38.3152322489      149.7088956609     1        7.2108010205       13.5792944219       16.0977779177
      -38.3105400065      150.0599506839     2        8.8323140475       10.5816064397       14.1870447244
      -38.3087297147      147.9722753313     1        8.5459699183       11.1336945600       15.0662113655
      -38.3068812773      149.7524956831     1        6.9026169325       14.1921193401       15.8104804318
      -38.3065492263      148.0087495247     1        8.3326955754       12.0727512821       13.7181343668
      -38.3055807593      148.4369693576     2        7.7438067820       12.8323231993       13.6367091564
      -38.3041399172      148.5065299805     1        7.6983559879       12.8450120630       13.4653748732
      -38.3026963804      147.5448659403     1        8.0920993274       12.3721610007       13.7953959689
